,0
556,1576608.0328197621
557,1603100.1157928451
558,1600107.4907169803
559,1600817.0816003543
560,1613451.0369764636
561,1620493.8140640296
562,1618984.882541163
563,1630023.1799853356
564,1637779.7466019618
565,1637905.1635394054
566,1644187.9912090295
567,1649658.0412848943
568,1649163.2262675355
569,1649094.796511417
570,1642854.7002703643
571,1640185.2413423287
572,1633070.5556258997
573,1623921.4644206364
574,1625609.5558860686
575,1624306.9258040104
576,1633039.0855131743
577,1611417.9205673938
578,1624910.6016783623
579,1644127.6451197064
580,1651182.4687886448
581,1651909.4945213606
582,1672220.5338840114
583,1682173.572022968
584,1691737.019713166
585,1704483.712420722
586,1704152.715448025
587,1699987.8194118498
588,1688904.7493154116
589,1673605.065197714
590,1679362.993150224
591,1685920.9559889364
592,1703910.0216869346
593,1676756.0486369154
594,1679624.602602883
595,1663860.910044913
596,1656024.8323362852
597,1639999.9404156643
598,1655113.9579357023
599,1657713.6857549127
600,1640526.7276322434
601,1626699.5698867545
602,1622001.642104405
603,1630207.7323319989
604,1627642.5786652036
605,1628251.3420859745
606,1648384.9783844613
607,1612853.1577612562
608,1615627.465469884
609,1602156.6771976287
610,1591700.4108438503
611,1590248.6787389254
612,1582588.599771886
613,1590175.1580810023
614,1570456.097216059
615,1570607.5614074778
616,1587646.8564844143
617,1560723.4833238125
618,1562599.8793947052
619,1568550.2442071866
620,1578550.2742646208
621,1601106.236523418
622,1592056.597087046
623,1590355.3834018202
624,1572236.5834571116
625,1579749.9341334647
626,1598959.3071607677
627,1604442.6931579385
628,1622028.5012600347
629,1644537.3323135686
630,1643737.8438548655
631,1650769.422953061
632,1667558.7725227324
633,1655836.249118249
634,1629000.3064454102
635,1616268.4943936337
636,1625556.8804092354
637,1627945.1858612092
638,1636027.1950352693
639,1625721.5174393668
640,1643942.328249019
641,1653400.7576485306
642,1672073.1176691041
643,1658654.9979129857
644,1655619.872030683
645,1652118.799962619
646,1619075.850524104
647,1614017.926953747
648,1600616.128771886
649,1608235.1089643764
650,1569641.7722497052
651,1569956.2545432204
652,1495190.9883304562
653,1504242.1195520067
654,1409283.8637348535
655,1481113.6472563487
656,1427804.5785310476
657,1486072.3126324576
658,1494397.930433238
659,1517726.1431982284
660,1506651.6974817999
661,1508756.7683283128
662,1452269.2047493837
663,1437873.5961573815
664,1433517.6463622593
665,1475957.2319659626
666,1494891.3636589886
667,1472176.4810825884
668,1490844.8015724944
669,1526400.9681744403
670,1529685.7834562543
671,1535053.60595679
